Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW25,OUT010,251.27291999999997
FDQ09,OUT046,1511.2328400000001
NCM17,OUT010,114.11812
DRM59,OUT046,2176.36704
FDV47,OUT027,2682.7079400000002
DRE15,OUT035,1023.1348600000001
FDS25,OUT010,139.35194
NCZ05,OUT018,1589.3311800000004
NCV05,OUT019,370.1848
DRM37,OUT046,4711.46712
FDV58,OUT027,5305.760200000001
FDN22,OUT027,8699.143059999999
NCO06,OUT049,578.1807200000001
FDT56,OUT019,178.03492
FDM02,OUT013,1172.1409
FDA09,OUT046,1857.5819999999999
NCC06,OUT035,2778.9160399999996
NCL54,OUT049,2230.0971
NCB55,OUT017,824.32698
FDB12,OUT017,1958.7836
NCA54,OUT049,3442.2525799999994
NCS38,OUT049,1758.3112200000003
FDC02,OUT049,5314.48218
FDK44,OUT019,296.01468000000006
FDE16,OUT035,3968.168
NCS05,OUT035,2639.09804
FDZ59,OUT045,3363.3552799999998
FDI20,OUT017,5199.032459999999
FDQ14,OUT046,1968.5708600000003
FDF53,OUT017,4440.81942
FDW25,OUT017,1532.8713400000001
NCQ43,OUT010,214.78708
FDX52,OUT013,2706.477
FDE28,OUT045,4204.660159999999
FDN15,OUT017,1913.7089399999998
FDO28,OUT017,2282.62872
FDQ33,OUT045,3055.82226
FDM22,OUT010,125.90278
FDJ03,OUT017,839.5738000000001
FDI16,OUT045,1031.6571
FDI09,OUT027,7559.62636
FDX55,OUT013,4181.224
FDS23,OUT027,3409.4286400000005
DRC12,OUT045,2976.2591600000005
FDH41,OUT049,3676.1481200000003
FDN01,OUT013,2862.07446
FDV55,OUT045,3348.1084600000004
NCJ19,OUT013,582.04236
NCY29,OUT010,148.67314000000002
FDP03,OUT018,2543.48916
FDZ52,OUT045,1532.6716000000001
FDH31,OUT010,274.10986
FDQ19,OUT018,3951.78932
FDS15,OUT035,2169.97536
FDN32,OUT017,2800.0219
FDH32,OUT049,1535.13506
FDF33,OUT017,1966.4402999999998
FDJ22,OUT046,2576.17994
FDG56,OUT010,122.84009999999998
FDC05,OUT046,2906.7496399999995
FDK09,OUT013,2727.6494399999997
NCV29,OUT045,2580.6408
NCC43,OUT019,506.07457999999997
NCA42,OUT049,2557.7372800000003
FDC10,OUT046,1270.4129800000003
FDC16,OUT013,1331.6
NCL17,OUT013,2530.3063200000006
FDA51,OUT035,2378.37076
FDW01,OUT017,1647.58868
NCF30,OUT045,1713.9689399999995
FDN49,OUT013,649.62106
FDY20,OUT045,1295.7133800000001
FDC15,OUT045,1740.6675200000002
FDY24,OUT046,1257.2301400000001
NCG43,OUT017,1441.0575200000003
FDA48,OUT013,3236.32064
NCF55,OUT017,816.9366
FDL38,OUT049,940.9085600000001
NCQ29,OUT018,3291.64862
FDC34,OUT017,2857.1475400000004
FDP36,OUT027,1313.5568200000002
FDN50,OUT010,208.86146
FDO23,OUT049,1291.85174
FDT56,OUT013,498.55103999999994
FDT13,OUT027,4905.081759999999
FDZ03,OUT013,3322.7414799999997
FDQ03,OUT010,501.01450000000006
FDU44,OUT045,2497.2160599999997
FDD03,OUT049,3873.2915000000003
NCH30,OUT013,1589.1314399999999
FDS60,OUT010,335.49662
FDG08,OUT046,3040.7751799999996
FDX38,OUT017,849.4276400000001
FDD22,OUT017,2060.58442
FDW51,OUT013,2702.34904
FDL09,OUT017,1721.6922200000001
FDZ60,OUT045,2257.3949000000002
NCH07,OUT046,2880.3839599999997
NCQ41,OUT049,4339.81756
FDW04,OUT049,1909.2480799999998
FDI08,OUT027,5492.65026
FDR19,OUT019,393.62096
FDV13,OUT046,1385.33006
FDB52,OUT017,2679.8450000000003
FDZ48,OUT027,2661.4689200000003
NCO14,OUT049,878.5231
FDZ50,OUT013,4441.352059999999
FDN27,OUT019,267.3187
FDQ60,OUT013,2300.6719
FDR49,OUT017,821.06456
DRJ35,OUT027,1427.54178
DRI49,OUT017,1427.1422999999998
FDB47,OUT017,3364.35398
FDP37,OUT010,290.55512
FDR26,OUT049,1993.60494
FDY31,OUT019,307.99908
FDC11,OUT045,1562.0333799999999
DRP47,OUT035,4683.83642
NCY54,OUT018,2320.9788000000003
FDR27,OUT046,2467.58796
FDQ21,OUT019,227.10438
NCQ29,OUT035,3703.2461799999996
FDJ02,OUT046,3475.40942
FDE21,OUT018,1849.3926600000002
FDM39,OUT046,3300.1708599999997
FDZ01,OUT017,1888.4751200000003
NCB19,OUT018,1624.6851599999998
FDU03,OUT046,2633.70506
FDP27,OUT049,3330.73108
DRF01,OUT045,2563.7294799999995
FDM03,OUT049,1511.63232
FDV01,OUT046,3157.02386
FDS16,OUT046,3375.9389
FDO45,OUT035,1344.78284
NCX06,OUT035,2606.0743600000005
FDP13,OUT046,772.06168
NCR38,OUT018,3900.1898200000005
FDA01,OUT013,817.00318
FDT26,OUT017,1531.9392200000002
FDD44,OUT027,7225.860819999999
FDB26,OUT013,1034.45346
FDP45,OUT019,498.95052000000004
NCP55,OUT046,993.83966
FDT23,OUT017,1607.04146
FDO51,OUT045,688.50378
FDA44,OUT046,918.53768
NCJ31,OUT018,4004.72042
FDX37,OUT045,1978.7576000000001
NCD18,OUT049,2886.64248
FDN40,OUT027,2831.2479200000007
FDL33,OUT017,2892.70126
DRF48,OUT035,3118.00798
FDW08,OUT035,1908.8486
FDX39,OUT018,2402.8722000000002
FDB38,OUT049,2450.94296
FDY46,OUT018,2763.60264
NCB06,OUT049,1994.7368
FDA34,OUT035,3458.9641600000004
FDA35,OUT045,2758.4094
FDQ07,OUT035,3369.6803800000002
FDU32,OUT045,2221.4417000000003
FDU26,OUT013,2181.2273800000003
FDU13,OUT010,523.3853799999999
FDO09,OUT035,4978.38634
FDW03,OUT019,226.63832000000002
FDB38,OUT013,3191.4457200000006
FDL26,OUT010,246.94521999999998
NCN43,OUT045,1709.6412400000002
FDH08,OUT045,4737.033839999999
NCC31,OUT019,435.43320000000006
FDH14,OUT035,2052.92772
FDL40,OUT017,1713.96894
FDD20,OUT035,2498.0816
NCV53,OUT035,6068.567260000001
FDD16,OUT045,1125.8678
FDP24,OUT035,1706.2456599999998
FDQ25,OUT045,2615.6618799999997
FDM38,OUT035,745.696
NCT18,OUT010,194.4136
FDM34,OUT049,2045.6705000000006
DRH37,OUT010,270.18164
NCE07,OUT013,2439.0251399999997
FDG12,OUT013,1696.0589200000002
FDB59,OUT010,623.5216999999999
FDS10,OUT018,2952.3569399999997
FDN21,OUT010,358.13381999999996
FDM02,OUT045,1273.6754
FDO44,OUT049,1982.21976
NCN17,OUT017,1810.7096799999995
FDH16,OUT018,1815.5700199999999
FDL44,OUT046,2852.48694
FDY47,OUT017,1417.7545199999997
DRI39,OUT046,1015.7444800000001
NCX54,OUT018,1491.5917400000003
FDE59,OUT046,719.79638
FDO46,OUT045,3247.2397599999995
DRE13,OUT046,1319.0829599999997
FDW14,OUT013,878.856
FDF35,OUT046,1737.80458
FDO50,OUT019,355.8701
DRF49,OUT017,1626.5494
FDT60,OUT049,2295.1457600000003
FDP38,OUT045,844.5673
FDA31,OUT027,4129.02528
FDY52,OUT010,153.66663999999997
FDD03,OUT027,7048.225380000001
FDN52,OUT018,1177.73362
FDU20,OUT010,276.90621999999996
FDD22,OUT035,1685.8056000000001
NCB55,OUT019,156.99564
FDN27,OUT045,1371.68116
FDD16,OUT013,1313.6234
FDW48,OUT046,1061.4849399999998
DRN35,OUT045,610.2722799999999
FDX25,OUT049,4209.1210200000005
DRD49,OUT049,3780.67872
FDE21,OUT019,281.76655999999997
FDN44,OUT035,2784.9082399999998
DRC01,OUT049,1025.86464
NCK30,OUT046,4048.5300599999996
FDU39,OUT013,775.2575200000001
FDB49,OUT013,1948.3971200000003
FDS12,OUT045,2248.87266
FDR57,OUT018,2575.58072
FDX22,OUT027,7507.760540000001
FDC60,OUT013,1624.9514800000002
NCE42,OUT049,2870.6632799999998
NCK42,OUT049,2428.1726000000003
DRE01,OUT017,3768.428000000001
FDE57,OUT018,1565.16264
DRK59,OUT019,736.77428
FDB10,OUT027,4291.6136400000005
FDQ25,OUT046,2464.7916
FDY26,OUT017,5447.642179999999
FDG28,OUT049,3609.76786
FDM14,OUT049,1826.1562400000003
NCH29,OUT049,1610.2373
FDD48,OUT049,2524.9133399999996
FDC17,OUT045,2949.6271600000005
DRH49,OUT027,2624.45044
FDN44,OUT018,1723.02382
FDC29,OUT045,1919.9674599999998
DRK01,OUT019,206.46458
FDD48,OUT017,1714.7678999999996
FDB59,OUT013,2766.5321599999997
FDY45,OUT010,498.95052
FDX60,OUT035,1599.78424
FDT09,OUT010,255.26772
DRB24,OUT018,2290.41858
FDL13,OUT035,5057.54996
FDN16,OUT035,1795.06338
FDK57,OUT013,1820.4969399999998
FDO22,OUT027,1938.1438000000003
FDC57,OUT010,559.20542
FDZ13,OUT027,1706.0459199999998
FDW27,OUT013,2253.0672
FDX10,OUT049,373.44722
FDY08,OUT018,1546.7199799999999
FDA49,OUT017,1481.8710600000002
FDC32,OUT018,1056.6245999999999
FDO04,OUT035,942.4399
NCZ54,OUT013,2094.0075800000004
FDY40,OUT045,629.44732
FDW36,OUT045,1227.86836
FDE11,OUT017,2950.42612
DRE37,OUT045,2623.6514799999995
NCK19,OUT017,2953.7551200000003
FDT19,OUT035,4085.48196
FDE56,OUT045,1160.8223
FDZ57,OUT010,212.45677999999998
FDB35,OUT035,1815.5700200000003
FDF09,OUT010,105.46271999999999
FDO34,OUT046,3476.4747
FDA55,OUT046,4990.8368
NCM18,OUT035,1635.8706
FDJ20,OUT019,262.39178000000004
DRQ35,OUT019,232.03129999999996
FDG02,OUT013,2988.24356
NCU29,OUT018,2076.6302000000005
FDL27,OUT027,1510.1675599999999
NCA54,OUT035,3171.3385599999997
FDJ32,OUT035,982.85396
FDB21,OUT019,632.4434200000001
FDR46,OUT035,2882.38136
FDZ32,OUT046,1410.0312399999998
DRF36,OUT017,3796.9242400000003
NCU54,OUT017,4411.524219999999
NCI31,OUT017,670.1277
DRA59,OUT035,2354.6682800000003
NCC55,OUT045,482.37210000000005
FDE44,OUT018,515.46236
NCN26,OUT018,1462.03022
FDC11,OUT049,1082.45764
FDV24,OUT035,1819.16534
FDR40,OUT019,320.64928
NCQ17,OUT049,2464.65844
FDC46,OUT045,3125.06546
NCM18,OUT046,1530.3413000000003
FDK16,OUT046,1448.7808
FDI28,OUT017,1400.5768799999998
FDS11,OUT018,3736.53618
DRD13,OUT046,1113.8168200000002
FDL36,OUT035,1738.1374799999999
FDI27,OUT013,669.7947999999999
FDJ53,OUT019,200.87186
FDS44,OUT045,2869.8643199999997
FDE28,OUT046,3765.2321599999996
FDQ33,OUT018,2739.0346200000004
FDB37,OUT017,5747.31876
FDQ31,OUT045,1258.2288400000002
NCQ05,OUT046,2374.5091199999997
FDE10,OUT013,2130.6265799999996
FDF38,OUT017,566.7289599999999
FDE50,OUT019,709.1435800000002
DRG37,OUT010,321.91429999999997
NCH06,OUT049,3788.2688399999997
FDY14,OUT045,4603.27462
FDO27,OUT017,1965.90766
FDQ19,OUT049,3817.6971999999996
FDZ26,OUT019,581.30998
FDN51,OUT013,4548.01322
FDK20,OUT035,1673.4217199999998
FDD40,OUT018,3138.3148799999994
DRI25,OUT018,903.09112
FDH56,OUT017,1207.6280399999998
FDI36,OUT027,4298.7377
DRH11,OUT018,520.05638
NCV18,OUT017,2645.09024
DRI01,OUT049,2195.54208
DRE48,OUT049,2815.46846
FDS51,OUT035,1101.29978
FDM38,OUT017,995.9036399999999
FDB60,OUT027,4156.2565
FDY58,OUT035,4533.29904
FDY22,OUT045,2105.9254
FDF11,OUT027,6320.1065
FDZ51,OUT035,1271.6779999999999
FDQ45,OUT017,2833.24532
FDF17,OUT035,2597.2192200000004
NCF31,OUT027,2264.1860599999995
FDA37,OUT013,1783.3453000000002
FDO51,OUT046,623.8545999999999
FDF34,OUT013,3077.59392
FDD57,OUT018,1440.05882
FDO37,OUT046,4002.19038
FDR49,OUT049,855.0203600000001
FDS39,OUT049,2196.1413000000002
FDI48,OUT027,1309.6286
DRM35,OUT049,3890.80204
FDV57,OUT035,3251.90036
FDZ55,OUT013,2645.09024
FDI28,OUT035,1402.64086
FDS21,OUT045,1249.6400200000003
FDT34,OUT013,1521.1532599999998
DRI25,OUT035,1060.2864999999997
FDT47,OUT010,268.25082
DRH39,OUT045,1715.3671200000003
NCD54,OUT045,2652.01456
FDU16,OUT027,2751.28534
NCW29,OUT045,1656.8433
FDV25,OUT027,5910.5729200000005
FDM56,OUT035,1572.8859200000002
FDZ04,OUT027,1840.4043599999998
FDG59,OUT019,85.48872
FDI56,OUT045,1624.3522600000001
FDS33,OUT035,1577.2801999999997
FDC23,OUT049,2954.75382
FDT11,OUT049,4547.081099999999
FDG17,OUT045,3889.80334
FDZ44,OUT045,1570.75536
FDJ52,OUT013,2359.06256
DRI23,OUT046,1981.68712
DRE15,OUT010,155.7972
NCF07,OUT013,1499.6479199999999
NCR29,OUT049,728.51836
FDE44,OUT019,112.25387999999998
FDT23,OUT035,1493.12308
NCG06,OUT017,4287.0862
NCU41,OUT010,536.8345400000001
FDH46,OUT017,1719.49508
FDV31,OUT013,3000.4277
NCT41,OUT027,5824.8178800000005
FDE22,OUT027,4551.7417
FDC26,OUT045,1174.20488
DRF51,OUT017,752.15426
NCY53,OUT019,232.09788000000003
FDY21,OUT017,3734.1393000000003
FDL27,OUT013,1177.7336200000002
FDZ34,OUT049,3773.8209799999995
NCF43,OUT010,319.78374
FDC21,OUT035,1837.6080000000002
FDL26,OUT013,2267.5816400000003
FDT25,OUT010,156.79590000000002
NCR30,OUT046,1532.2055399999997
DRL23,OUT019,278.6373
NCR05,OUT049,2118.64218
NCE19,OUT018,930.5886599999998
FDY07,OUT035,690.9006599999999
FDB10,OUT017,4356.529140000001
FDP57,OUT013,1085.85322
FDU48,OUT019,308.5983
FDH48,OUT035,1209.5588599999999
FDO33,OUT035,2140.6135799999997
NCU29,OUT045,1775.6886000000002
FDW35,OUT046,809.1467399999999
FDH05,OUT010,539.36458
FDP26,OUT049,1694.0615199999997
DRG27,OUT035,745.5628399999999
FDQ33,OUT046,4267.57826
FDH20,OUT010,242.61752
FDV14,OUT046,1192.24806
DRD01,OUT046,843.76834
NCI17,OUT049,1226.8696599999998
FDF39,OUT010,824.9927800000002
FDX37,OUT046,1549.1168599999999
NCX17,OUT035,4118.17274
FDN03,OUT013,3714.8310999999994
NCS41,OUT010,444.7544
FDH34,OUT045,2628.5784
NCX53,OUT018,2114.38106
FDY31,OUT046,2256.19646
FDD20,OUT017,1946.4663
FDE51,OUT045,868.40294
FDV27,OUT046,1164.95026
FDF16,OUT035,2572.51804
FDZ02,OUT049,1277.47046
NCK05,OUT045,1092.2449000000001
FDM12,OUT027,4072.2325399999995
NCA05,OUT018,2075.0322800000004
FDX33,OUT045,2264.58554
FDM25,OUT049,3027.4591799999994
FDE41,OUT018,1529.0097
FDW14,OUT045,1463.16208
NCD30,OUT046,1634.6055800000001
FDB23,OUT010,511.3344
FDF45,OUT046,966.0092199999999
FDW20,OUT017,2401.00796
FDF47,OUT045,2382.9647799999993
NCR05,OUT019,486.30031999999994
DRB01,OUT046,2082.88872
FDE36,OUT013,3273.8717599999995
FDU56,OUT049,2759.00862
FDB23,OUT049,3882.0800600000002
FDN48,OUT049,1293.24992
FDS43,OUT013,2574.4488599999995
NCN05,OUT013,3708.63916
NCL53,OUT049,2696.42342
FDL56,OUT046,1374.1446200000003
FDH17,OUT018,1416.42292
FDP37,OUT046,2611.8002399999996
FDG09,OUT019,692.49858
FDA55,OUT045,4471.04674
FDX31,OUT049,3493.0531199999996
FDJ41,OUT045,4069.7690799999996
DRC24,OUT045,2705.21198
FDQ21,OUT035,2579.84184
NCT54,OUT045,1168.07952
FDH08,OUT049,4316.18166
FDY38,OUT018,4123.09966
DRM11,OUT010,597.6886600000001
FDG32,OUT049,3140.4454400000004
NCH18,OUT046,2756.3454200000006
FDI20,OUT035,3916.2356
FDA33,OUT018,2307.92912
FDN45,OUT013,2750.68612
FDT45,OUT010,149.33894
FDR32,OUT035,4246.20608
FDA48,OUT017,3499.71112
FDN23,OUT017,3399.44164
NCR18,OUT035,616.73054
FDD45,OUT046,1407.1683
FDI22,OUT018,3921.6285799999996
FDT09,OUT013,2348.87582
DRC24,OUT027,4278.49738
FDT39,OUT046,2224.8372799999997
FDX28,OUT045,1281.8647399999998
FDA50,OUT018,1077.3309800000002
FDT33,OUT027,5017.0693200000005
FDQ60,OUT049,2006.25514
NCM19,OUT018,1405.9698599999997
FDF40,OUT046,4187.216200000001
NCI30,OUT035,4121.36858
FDK34,OUT049,3023.3978
FDA38,OUT027,5646.25032
FDT02,OUT045,509.13725999999997
FDC11,OUT017,1867.76874
FDD08,OUT046,668.5297800000001
NCS29,OUT046,4927.31948
DRI03,OUT010,520.45586
FDK48,OUT035,1292.85044
FDM52,OUT049,2717.7956000000004
FDP49,OUT035,815.6049999999998
DRA24,OUT046,2309.3273
NCJ43,OUT049,2495.81788
FDE11,OUT045,2912.6752600000004
FDP01,OUT049,1666.5639799999997
FDQ59,OUT018,1046.7707599999999
FDA43,OUT019,365.19130000000007
FDL14,OUT017,2035.5503399999998
FDV50,OUT010,286.36058
FDT01,OUT027,6687.494939999999
NCC42,OUT035,2118.5755999999997
FDO28,OUT046,1707.91016
FDD32,OUT019,218.31582000000003
FDV45,OUT035,2885.84352
NCW17,OUT019,245.01439999999994
NCJ17,OUT027,1942.6046600000002
NCF18,OUT049,3344.37998
FDP01,OUT045,2322.6433000000006
FDH24,OUT045,2789.10278
FDI38,OUT027,6263.64666
FDX03,OUT035,495.3552000000001
FDY28,OUT046,3406.8985999999995
FDN34,OUT018,3096.7023799999997
FDJ02,OUT045,2951.0919200000003
FDW40,OUT019,278.43755999999996
FDX03,OUT017,616.06474
FDE17,OUT027,4609.20024
FDT58,OUT046,2646.1555200000003
FDI38,OUT013,3393.71576
FDW22,OUT035,4554.93754
FDS15,OUT027,2973.7956999999997
NCX06,OUT013,2942.1701999999996
DRK47,OUT035,4194.8729
FDC23,OUT027,5209.352359999999
FDM56,OUT010,196.7439
FDP21,OUT046,3592.1241600000003
FDP58,OUT046,4063.1110799999997
FDA27,OUT019,552.5474200000001
FDK41,OUT019,236.69189999999998
NCH42,OUT046,4451.405640000001
FDG29,OUT045,757.0811800000001
FDW15,OUT018,1844.1994200000001
FDD28,OUT018,698.0913
FDQ37,OUT049,4524.111
FDC23,OUT035,3442.11942
FDV13,OUT035,1311.22652
FDK33,OUT046,5020.198580000001
FDO33,OUT013,2387.8917
FDN21,OUT017,2075.9644
NCW06,OUT027,6199.33038
FDI38,OUT035,4524.84338
FDC21,OUT027,2637.30038
NCS05,OUT046,2312.19024
NCN53,OUT049,606.2109
FDV40,OUT010,192.21646
FDG60,OUT017,5095.83346
NCY30,OUT027,4911.07396
FDM40,OUT045,1508.037
NCO30,OUT046,2412.4597200000003
FDK10,OUT046,3089.6449000000002
FDM36,OUT045,2318.91482
FDN10,OUT013,2000.19636
FDM46,OUT018,1411.62916
FDX50,OUT049,1775.6886
FDP33,OUT045,4274.16968
FDO12,OUT045,3132.32268
FDC28,OUT013,1415.29106
FDO31,OUT045,1598.18632
FDX45,OUT035,2766.1992600000003
FDV21,OUT049,2185.8214
FDH04,OUT049,1004.4924599999998
NCG54,OUT013,2204.4638
FDO13,OUT046,1826.0230799999997
FDA09,OUT027,5083.2498399999995
FDC38,OUT017,2485.6977199999997
NCO42,OUT046,1691.132
FDL45,OUT049,1908.4491199999998
NCK31,OUT013,741.1685600000001
FDM39,OUT017,3308.0273
FDC22,OUT010,391.35724000000005
FDF46,OUT046,1920.5000999999997
FDQ37,OUT045,4080.8213600000004
FDH41,OUT010,502.61241999999993
FDQ04,OUT046,669.1290000000001
NCQ02,OUT027,5798.25246
FDJ57,OUT027,5668.08856
NCE07,OUT049,2091.41096
FDE56,OUT013,636.70454
FDI20,OUT049,3743.59366
FDK36,OUT018,664.33524
FDP08,OUT027,5718.689360000001
FDF44,OUT017,1970.16878
NCU53,OUT017,2591.82624
FDF47,OUT035,2240.68332
FDS55,OUT010,301.20791999999994
FDZ52,OUT010,222.64352
FDL04,OUT018,1350.9081999999999
NCM26,OUT035,2766.33242
FDX43,OUT049,3222.20568
FDP52,OUT049,3118.40746
DRK49,OUT045,527.3136000000001
FDE38,OUT013,2133.5561
DRF13,OUT035,3077.7936600000003
FDK41,OUT010,216.85106000000002
FDJ04,OUT027,3456.1678
FDZ44,OUT018,2089.4801399999997
FDS11,OUT013,4399.14034
FDA55,OUT049,4452.404339999999
NCW53,OUT046,2828.4515600000004
FDB49,OUT027,2762.27104
FDD23,OUT017,3156.69096
NCV42,OUT045,1650.11872
NCZ29,OUT018,1810.24362
FDQ26,OUT013,571.72246
FDV08,OUT017,511.86704
FDC53,OUT049,1363.9578800000002
FDV58,OUT010,528.1791400000001
NCP02,OUT019,130.16389999999996
DRI37,OUT045,868.07004
FDQ12,OUT049,4148.2669000000005
FDE33,OUT046,1643.1943999999999
FDX27,OUT045,1347.6457800000003
FDM22,OUT017,790.43776
NCH30,OUT019,217.78318
FDC04,OUT017,3650.9808800000005
FDO38,OUT046,1470.2861400000002
FDV52,OUT027,3202.6311600000004
FDB32,OUT013,2072.70198
FDV43,OUT018,648.28946
FDI24,OUT018,2857.9465
FDR40,OUT017,1838.2072200000002
FDW02,OUT049,2407.93228
FDE44,OUT049,1058.22252
FDL38,OUT046,1406.6356600000001
NCT54,OUT010,127.63386
DRJ39,OUT010,548.55262
FDW55,OUT049,4354.39858
DRF13,OUT019,352.60767999999996
NCW17,OUT049,2048.0008000000003
FDP13,OUT035,843.5686000000002
FDS08,OUT018,2247.1415800000004
NCP17,OUT035,1123.1380199999999
NCO53,OUT035,2449.07872
FDH19,OUT045,2696.8229
FDJ04,OUT017,2095.67208
FDG10,OUT049,779.1191600000001
FDA40,OUT010,225.63961999999998
FDI53,OUT045,2075.0988599999996
FDU09,OUT010,147.94076
FDK60,OUT045,1689.00144
FDR43,OUT017,662.8039000000001
FDW22,OUT017,3511.4957799999997
DRP47,OUT010,502.87874
DRG48,OUT010,675.4541
FDA14,OUT035,2476.37652
FDU49,OUT013,1551.71348
FDK28,OUT045,3754.71252
FDT19,OUT046,3722.95386
NCQ42,OUT045,1966.57346
FDD03,OUT045,3665.8282200000003
NCM53,OUT013,1383.59898
NCX53,OUT045,2852.88642
FDV14,OUT027,1836.3429800000001
NCZ54,OUT017,2961.9444599999997
FDB39,OUT013,592.562
DRC24,OUT046,2070.3716799999997
FDY36,OUT013,1606.3756600000002
FDN01,OUT035,2475.7773000000007
DRH25,OUT046,914.4763
FDV08,OUT046,691.4332999999999
NCP53,OUT049,3865.6348
FDU52,OUT010,690.90066
NCI42,OUT045,2603.54432
FDZ14,OUT035,2230.29684
FDF11,OUT046,3247.90556
FDQ13,OUT018,1737.53826
FDO32,OUT010,207.59643999999997
DRJ37,OUT018,1992.4730800000002
FDY43,OUT046,2971.93146
NCT41,OUT017,2390.8878
NCV17,OUT045,2099.6668799999998
FDM04,OUT027,1545.3883799999999
DRB48,OUT018,316.65448000000004
FDM24,OUT013,2602.0129800000004
FDT37,OUT049,4403.33488
NCO05,OUT010,137.75402000000003
FDL13,OUT046,3768.6943199999996
FDL15,OUT017,2006.45488
FDB11,OUT018,4023.56256
FDL14,OUT019,404.47350000000006
FDY10,OUT019,293.6178
FDJ40,OUT049,1751.58664
NCW18,OUT046,3452.8388000000004
NCY06,OUT013,2312.05708
DRE13,OUT018,1356.4343400000002
FDA26,OUT045,2890.2378
NCE19,OUT010,227.63701999999998
FDE33,OUT035,816.4039599999999
DRL59,OUT027,1303.43666
FDY07,OUT046,1150.5024
FDF57,OUT018,2340.68648
FDM58,OUT035,1488.12958
FDP26,OUT027,2868.9987800000004
FDY32,OUT046,2695.69104
FDD51,OUT010,163.52047999999996
FDU22,OUT018,1788.6051199999997
FDZ49,OUT018,3496.7816000000007
NCI42,OUT017,3656.2407000000007
FDT04,OUT027,869.8011199999999
NCU41,OUT045,2340.4201599999997
FDS56,OUT045,2052.1953399999998
NCN42,OUT017,2813.9371199999996
FDK34,OUT046,3407.2980800000005
FDB03,OUT017,4373.5070399999995
DRJ25,OUT035,690.7675
FDT25,OUT027,4233.95536
FDN20,OUT013,2755.01382
FDP09,OUT013,3604.1085599999997
FDM20,OUT019,515.2626199999999
NCG55,OUT046,2109.3209799999995
NCP14,OUT045,1383.7321399999998
NCH06,OUT046,2431.9010799999996
FDV52,OUT013,1566.9603
NCL07,OUT035,710.9412400000001
DRJ11,OUT027,4834.17406
DRO59,OUT013,1108.2906799999998
FDW15,OUT010,400.4787
NCQ30,OUT035,1605.7098600000002
NCN54,OUT019,157.92776
FDY01,OUT027,3629.5421199999996
FDX39,OUT035,4164.37926
FDH53,OUT027,2469.31904
FDA57,OUT035,802.35558
NCC07,OUT010,176.70332000000002
FDU28,OUT013,2026.16256
FDK36,OUT010,126.23568000000003
FDR36,OUT018,485.43477999999993
NCQ17,OUT035,3013.27764
FDS28,OUT019,256.86564
FDE08,OUT045,2201.1348000000007
FDU22,OUT046,2677.7144400000006
FDG41,OUT045,848.62868
FDO31,OUT010,135.75662
FDM21,OUT019,537.6335
FDU40,OUT017,2663.00026
FDV36,OUT018,2461.66234
FDT10,OUT027,1582.73976
FDX38,OUT045,844.16782
NCU30,OUT027,3180.6597599999996
NCV06,OUT049,3654.70936
FDT16,OUT035,3297.30792
NCP41,OUT027,2370.1814199999994
FDZ56,OUT017,3084.0521799999997
FDC22,OUT035,2751.48508
FDU10,OUT035,682.97764
FDS46,OUT045,1032.1231599999999
FDO08,OUT049,3621.419360000001
NCV42,OUT018,1325.6078
FDP33,OUT035,4069.7690800000005
FDJ12,OUT046,3247.1066
FDH04,OUT045,1108.15752
NCU54,OUT013,2816.6669000000006
FDO36,OUT010,564.66498
FDT37,OUT027,6397.938519999999
FDD14,OUT010,638.9682599999999
FDA16,OUT013,2947.09712
NCS42,OUT019,302.47294
FDP10,OUT019,310.72886
FDQ28,OUT049,2860.54312
FDK57,OUT010,213.72179999999997
FDK02,OUT013,2290.6849
FDW47,OUT018,1966.9063600000002
NCC42,OUT018,2181.4936999999995
FDQ37,OUT018,4973.25968
FDL40,OUT046,1854.6524800000002
DRE13,OUT010,192.54935999999998
FDQ34,OUT027,2721.7904
NCB54,OUT046,1653.58088
FDS48,OUT049,2329.8339399999995
FDO15,OUT045,921.33404
NCT30,OUT013,789.1061599999999
FDU49,OUT027,2013.17946
FDE21,OUT046,2779.91474
FDS49,OUT019,231.36550000000003
FDT38,OUT027,2044.2723199999996
FDZ01,OUT045,1533.6037199999998
FDC41,OUT035,1352.9055999999998
DRG13,OUT010,359.39883999999995
NCZ42,OUT018,3821.8917400000005
NCM07,OUT045,1222.5419599999998
NCV17,OUT018,2317.2503199999996
DRK39,OUT035,1569.8898199999999
FDS37,OUT018,1810.5099400000004
FDV12,OUT019,260.06147999999996
NCG19,OUT018,4834.706700000001
FDS51,OUT013,935.1161
NCO14,OUT046,442.69042
FDC38,OUT046,2591.09386
FDN15,OUT046,1810.24362
NCH42,OUT013,4258.05732
FDQ22,OUT046,583.5737000000001
FDC05,OUT013,2890.2378
FDZ31,OUT013,3958.24758
DRJ23,OUT049,4470.04804
FDC52,OUT035,2423.1791
DRD12,OUT010,160.05832
FDV55,OUT017,2745.4928800000002
FDD32,OUT046,1532.4052800000002
FDR01,OUT049,3237.9185600000005
FDY08,OUT019,647.9565600000001
FDQ45,OUT045,3833.3435
DRN11,OUT027,3069.07168
NCS05,OUT018,2167.31216
FDY32,OUT035,2256.26304
NCD31,OUT045,3456.8336000000004
NCE06,OUT049,2553.14326
NCP14,OUT046,1776.7538800000002
